0.0984099075101063,0.882123429907637,1,1
0.103505384263118,0.103407848821027,2,2
0.102284891672049,0.108922234481561,3,2
0.0974807887271543,0.897956832993557,4,1
0.0940246157807004,0.891357321147217,5,1
0.110173956459817,0.107733363608148,6,2
0.114441895097449,0.893028932256162,7,1
0.692731556482613,0.477619622135535,8,NA
0.117257693621457,0.886690461603032,9,1
0.0935540064612781,0.894067261721884,10,1
0.104042934435605,0.100971117449897,11,2
0.102066896825432,0.0999052835320377,12,2
0.113667507473855,0.117919117540872,13,2
0.116321603654458,0.889304868905081,14,1
0.118783041008534,0.103606537181457,15,2
0.123979030898107,0.899207460908881,16,1
0.101872160274468,0.885279567038822,17,1
0.0947342945291529,0.882944094196117,18,1
0.0589343772735447,0.642288258532062,19,NA
0.117965369971502,0.114720471285724,20,2
0.104126713085752,0.896261373616721,21,1
0.353197271935642,0.270260145887733,22,NA
0.754820944508538,0.453895489219576,23,NA
0.109880021587807,0.882967267911176,24,1
0.111487922995143,0.0915504137110896,25,2
0.124255548615629,0.111132533382119,26,2
0.131326116703622,0.895155095288997,27,1
0.238868677755818,0.258165926672518,28,NA
0.115707263534891,0.881059023683557,29,1
0.104987640399486,0.864544949028641,30,NA
0.112514462355175,0.885967081267816,31,1
0.109611053516316,0.110343413241517,32,2
0.103704790538119,0.103913312671815,33,2
0.108248213848762,0.121380869965732,34,2
0.0943643319957024,0.115539461876284,35,2
0.112929503712135,0.901030998372764,36,1
0.106558160763657,0.113300188099163,37,2
0.112270987907722,0.104174799690084,38,2
0.121678678059832,0.90200402615695,39,1
0.758103052387014,0.724498892668635,40,NA
0.125468334545408,0.895984864255653,41,1
0.0968340779154196,0.884667345857631,42,1
0.0973538738510164,0.104865993635607,43,2
0.104886779236899,0.106494646377466,44,2
0.0959981727760407,0.897737508630286,45,1
0.101604008954278,0.890556172099688,46,1
0.117747957671132,0.114180527087117,47,2
0.111612079742212,0.114776842623458,48,2
0.102113072887452,0.879167867826353,49,1
0.132689975202084,0.460096445865929,50,NA
