"V1" "V2" "V3"
"1" -0.0913772881031036 0.115130357444286 0.034354280680418
"2" 0.0108787976205349 0.130819290876389 0.0145745426416397
"3" -0.00914707779884338 0.0489992424845695 0.0498932301998138
"4" 0.01952064037323 0.0345097780227661 0.00332437921315432
"5" -0.0883852243423462 0.0983501076698303 0.0224068760871887
"6" -0.0654114410281181 0.15466034412384 -0.0451291799545288
"7" 0.00387331889942288 0.0390159897506237 0.0273299012333155
"8" -0.076102152466774 0.15004862844944 -0.0157561767846346
"9" -0.0624401494860649 0.034402884542942 0.0340293496847153
"10" -0.0346729978919029 0.112628772854805 0.0348885543644428
"11" -0.087195098400116 0.0929807722568512 0.0257305409759283
"12" -0.0738947540521622 0.156173139810562 0.0180298127233982
"13" -0.0113032124936581 0.0913764536380768 0.0563796982169151
"14" -0.0751645937561989 0.0848837420344353 -0.0143570704385638
"15" 0.0194958318024874 0.0604036897420883 0.0486091114580631
"16" -0.0739453136920929 0.154292449355125 -0.0251959897577763
"17" -0.0656062811613083 0.140367925167084 0.0416151061654091
"18" -0.00349083263427019 0.0506441332399845 0.0524796545505524
"19" 0.00609248597174883 0.0344031900167465 0.0200722124427557
"20" -0.0254776235669851 0.101222991943359 0.0437629967927933
"21" -0.017456341534853 0.126764163374901 0.00124437164049596
"22" -0.0718633010983467 0.144129276275635 -0.0139576699584723
"23" -0.0355114713311195 0.035568043589592 0.0460209399461746
"24" 0.0290422774851322 0.0793100744485855 -0.0215947050601244
"25" -0.0126376859843731 0.127314060926437 0.0257374122738838
"26" -0.0456745252013206 0.112199172377586 -0.0168368425220251
"27" -0.0233265105634928 0.100974299013615 0.04419956356287
"28" 0.0441323965787888 0.0877468585968018 -0.00284717278555036
"29" -0.0182961579412222 0.0832514092326164 -0.0390968658030033
"30" -0.0540244318544865 0.134446114301682 -0.0036764033138752
"31" -0.0902393758296967 0.113578781485558 0.0382988341152668
"32" 0.0372753851115704 0.109427250921726 0.0228785742074251
"33" -0.0463960580527782 0.0492889806628227 0.038772564381361
"34" -0.0603916868567467 0.0409674532711506 -0.00780352111905813
"35" -0.0713722854852676 0.145420923829079 0.0435181744396687
"36" -0.0616027750074863 0.0459235012531281 0.0381345488131046
"37" -0.022910526022315 0.038101390004158 0.0110468612983823
"38" -0.0458018705248833 0.0352418906986713 -0.0212226416915655
"39" -0.0919088199734688 0.118980161845684 0.0288664847612381
"40" -0.0122043620795012 0.0353181064128876 0.0494293496012688
"41" -0.0768210664391518 0.15664541721344 -0.0204326137900352
"42" 0.0142100201919675 0.123029701411724 -0.00860815122723579
"43" 0.030413419008255 0.10525381565094 -0.0136287845671177
"44" -0.0615582279860973 0.0820159018039703 0.0436398647725582
"45" -0.081950880587101 0.0776047483086586 -0.000490167702082545
"46" -0.0352945923805237 0.0453404784202576 0.0438225381076336
"47" -0.0727992355823517 0.151031300425529 0.0371331386268139
"48" -0.0886757001280785 0.111851535737514 0.0191685073077679
"49" -0.0295433234423399 0.111382573843002 -0.0178706236183643
"50" -0.0833084881305695 0.153862550854683 0.0228491574525833
"51" -0.088231697678566 0.0862206295132637 0.0110639622434974
"52" -0.0778319239616394 0.128822565078735 0.0533098019659519
"53" 0.0165002662688494 0.0366529114544392 0.0429319180548191
"54" -0.0766932740807533 0.137365877628326 0.0498473569750786
"55" -0.0107965171337128 0.127734020352364 -0.00161654513794929
"56" 0.0180559046566486 0.128004774451256 0.016113793477416
"57" -0.0420510731637478 0.165603086352348 0.00420757988467813
"58" 0.024066848680377 0.0577091947197914 -0.0249275341629982
"59" -0.00492612505331635 0.048270657658577 -0.0303446985781193
"60" -0.0466456562280655 0.10427962988615 0.0411752015352249
"61" -0.0383140482008457 0.0336278229951859 0.00714357104152441
"62" -0.0721713677048683 0.0640619471669197 0.00655596936121583
"63" -0.0161806643009186 0.0577322542667389 0.0513319037854671
"64" -0.0658634379506111 0.0455266796052456 0.00620165979489684
"65" -0.0719632655382156 0.157398819923401 -0.00222691474482417
"66" 0.032765444368124 0.0700526088476181 0.0403240099549294
