0.0728026622870961,0.138297992629225,1
0.129296444350565,0.628457963289405,2
0.122352855544097,0.873777192348392,2
0.247625043800477,0.11745999752811,1
0.0792862682338891,0.122607968845032,1
0.166105901734987,0.11683093875716,1
0.113524795816708,0.838216958319463,2
0.127383573650157,1.00262011151718,2
0.131236319770347,1.0475228578953,2
-0.0791856265655393,0.126817531775894,1
0.121071417509909,0.804170049146903,2
0.242930449647685,0.138169447606885,1
0.0580782625533134,0.139183401080548,1
0.144529420976123,0.962768984464073,2
0.118779987122838,0.68624829238243,2
-0.122954678081343,0.13881582006152,1
0.0910278894680583,0.13006185371274,1
0.518168850725155,0.119597118929467,1
0.130201953336563,0.971218386862578,2
-0.227973473727567,0.115214426264317,1
0.127890145335367,0.721495533860999,2
0.120000943037326,0.910611526811524,2
0.0355405795853585,0.642795492196456,NA
0.129983223520147,1.21916717711992,2
0.121501255834811,0.96911549641422,2
0.116214416147639,0.917880647532764,2
0.129077636417091,0.129644193397548,1
0.0380638129110721,0.127699024010794,1
-0.114569847900728,0.135140302044318,1
0.139981868546798,0.821979702044477,2
0.132171888087758,0.7836958948613,2
0.141254956342987,0.982383253736362,2
0.135385824447691,0.665944286454676,2
0.117704864049056,0.794304907971671,2
0.136839559907118,0.120991803718516,1
0.0255175071830312,0.147923922903768,1
0.139502822510995,0.931068577036172,2
0.0288332775902081,0.125934662918439,1
0.125620589428654,0.83611794079564,2
0.0796523112662857,0.128060037204281,1
0.129227895417352,0.788045605821671,2
0.0968185248785502,0.129355664945615,1
0.138427923322564,0.856928435087737,2
0.0223856136571465,0.128208587535588,1
0.0373782024625066,0.136916282190379,1
0.754705621628091,0.620410033036023,NA
-0.0651717490702002,0.122332461462799,1
-0.0136574989168698,0.139464173334658,1
0.128963932742178,0.693958072192951,2
0.00950504073712136,0.121154269682789,1
0.137218864044592,0.678619990438456,2
0.119537324389812,0.851904482051862,2
0.27530179654205,0.130279728698153,1
0.138777450316928,0.865043714162622,2
0.13628047767499,0.788689478102076,2
0.150054432376961,0.99148179112207,2
0.127972860964948,1.00832285948808,2
-0.0277370221650578,0.152383535765894,1
0.130759775812,0.767906216324514,2
0.229687794323721,0.118615621530295,1
0.128258846217058,0.643571633778315,2
0.0652111056294198,0.128229576636457,1
0.219487357439355,0.133397299129664,1
0.127078773469676,0.833333516682376,2
0.131922199399777,0.136219806719649,1
0.02216086976628,0.144359874229583,1
-0.0353644457372689,0.135078345860325,1
0.130143682878415,0.697633165312041,2
0.147895912044152,0.959812511367519,2
0.384531330629278,0.131698052445244,1
0.134895752638878,0.784277368732702,2
0.141562160960832,0.124990128690955,1
0.375037911447003,0.147523745901981,1
0.378759440500289,0.537864922778681,NA
0.142524633500867,0.856744317652875,2
0.293991799000651,0.500850487267599,NA
0.105366641308844,0.152163862268279,1
0.964317037956789,0.442510108230636,NA
-0.120179805492399,0.138674274855488,1
-0.0208799015913917,0.107963163757299,1
0.142707476839301,0.853441875353086,2
0.142760637772298,0.673014187341187,2
